loss
1544.231689453125
447.5466003417969
269.4265441894531
248.970947265625
173.90953063964844
72.31182098388672
112.9767837524414
79.04277038574219
65.0929183959961
39.814788818359375
56.67549514770508
37.408206939697266
33.98160934448242
33.7553825378418
35.742881774902344
33.116031646728516
27.789493560791016
20.909543991088867
28.374773025512695
26.99375343322754
26.969438552856445
25.253589630126953
24.908435821533203
25.77321434020996
26.015535354614258
27.157604217529297
43.618839263916016
27.286096572875977
23.009658813476562
21.125667572021484
24.541364669799805
21.880739212036133
16.742162704467773
19.05545425415039
22.11988067626953
22.558774948120117
20.76725196838379
18.647920608520508
17.306180953979492
16.985475540161133
19.173603057861328
17.92951202392578
17.097328186035156
17.519304275512695
16.529163360595703
18.734643936157227
19.7666015625
16.016401290893555
18.80902671813965
14.733963012695312
14.507835388183594
19.239126205444336
15.189221382141113
15.120014190673828
12.566082000732422
12.232731819152832
16.16246223449707
16.026308059692383
15.928740501403809
17.37021827697754
14.963193893432617
13.161349296569824
12.973015785217285
11.193964958190918
11.313146591186523
12.546515464782715
11.058550834655762
11.90682601928711
12.069784164428711
10.009113311767578
10.215968132019043
11.033279418945312
12.4580659866333
9.75481128692627
13.353388786315918
8.795848846435547
10.13805866241455
10.405149459838867
12.839390754699707
12.068507194519043
8.724021911621094
8.218925476074219
8.399399757385254
10.123017311096191
9.536163330078125
9.86135196685791
9.522133827209473
10.153629302978516
11.860407829284668
10.731030464172363
10.819652557373047
8.922636985778809
9.980598449707031
10.451117515563965
8.947434425354004
8.19692611694336
10.409296989440918
9.522518157958984
8.269707679748535
9.77493953704834
